gene_id	rf_importance
ENSG00000173597.8	3.2283140114243904e-18
ENSG00000121871.3	3.085631403314214e-18
ENSG00000271474.1	3.0856314033142134e-18
ENSG00000109182.11	3.076858114234328e-18
ENSG00000016490.15	3.0135739570034036e-18
ENSG00000185290.3	2.88748248437063e-18
ENSG00000182103.4	2.757890231597508e-18
ENSG00000206579.8	2.5771485639980374e-18
ENSG00000157005.3	2.4647374690551432e-18
ENSG00000153253.15	2.422677102689016e-18
ENSG00000196104.10	2.4099963217472897e-18
ENSG00000214688.4	2.405852956142561e-18
ENSG00000244753.2	2.380236426011999e-18
ENSG00000197766.7	2.363877412774803e-18
ENSG00000267272.5	2.3236591756610444e-18
ENSG00000275688.4	2.284892499995087e-18
ENSG00000184544.11	2.2514873830738636e-18
ENSG00000154975.13	2.153898945926751e-18
ENSG00000248309.5	2.1492421074385196e-18
ENSG00000102109.8	2.082590004903362e-18
ENSG00000039987.6	2.0457951284916445e-18
ENSG00000196616.12	2.0366391788170285e-18
ENSG00000168903.8	1.838515622322167e-18
ENSG00000107295.9	1.6988604354746139e-18
ENSG00000107954.10	1.6244286381977669e-18
ENSG00000070748.17	1.5852309681381114e-18
ENSG00000108231.11	1.5432002487088116e-18
ENSG00000172348.14	1.481625292812402e-18
ENSG00000171408.13	1.480297366166879e-18
ENSG00000162670.10	1.4802973661668766e-18
ENSG00000133878.8	1.4409709907252656e-18
ENSG00000145708.10	1.4190680685218066e-18
ENSG00000167912.5	1.3989378884741117e-18
ENSG00000101098.12	1.3393662031126278e-18
ENSG00000172987.12	1.3197773155838505e-18
ENSG00000154822.15	1.3003203397556062e-18
ENSG00000182050.13	1.1468956840972981e-18
ENSG00000180730.4	1.1257436915369306e-18
ENSG00000155961.4	1.1257436915369306e-18
ENSG00000151623.14	1.0795028080480614e-18
ENSG00000204219.9	1.0795028080480614e-18
ENSG00000180660.7	1.0643010513913535e-18
ENSG00000162896.5	1.0618343926410836e-18
ENSG00000274736.4	1.0464337041929426e-18
ENSG00000241119.1	1.0353014307440813e-18
ENSG00000128645.12	9.178389440675943e-19
ENSG00000271824.1	2.4929663539436636e-19
ENSG00000105492.15	0.0
ENSG00000226306.6	0.0
ENSG00000234859.5	0.0
ENSG00000178473.6	0.0
ENSG00000091138.12	0.0
ENSG00000120162.9	0.0
ENSG00000122584.12	0.0
ENSG00000166501.12	0.0
ENSG00000156298.12	0.0
ENSG00000184113.9	0.0
ENSG00000132465.10	0.0
ENSG00000188730.4	0.0
ENSG00000122756.14	0.0
ENSG00000233999.3	0.0
ENSG00000107738.19	0.0
ENSG00000225107.1	0.0
ENSG00000231324.1	0.0
ENSG00000088992.17	0.0
ENSG00000164270.17	0.0
ENSG00000171503.11	0.0
ENSG00000019102.11	0.0
ENSG00000119919.10	0.0
ENSG00000224220.1	0.0
ENSG00000164303.10	0.0
ENSG00000227243.3	0.0
ENSG00000135409.10	0.0
ENSG00000149289.10	0.0
ENSG00000211895.4	0.0
ENSG00000187758.7	0.0
ENSG00000139117.13	0.0
ENSG00000163687.13	0.0
ENSG00000168229.3	0.0
ENSG00000111863.12	0.0
ENSG00000164708.5	0.0
ENSG00000138363.14	0.0
ENSG00000164929.16	0.0
ENSG00000167434.9	0.0
ENSG00000165023.5	0.0
ENSG00000272502.1	0.0
ENSG00000154165.4	0.0
ENSG00000071203.9	0.0
ENSG00000198846.5	0.0
ENSG00000188293.5	0.0
ENSG00000258279.2	0.0
ENSG00000134121.9	0.0
ENSG00000078804.12	0.0
ENSG00000156959.8	0.0
ENSG00000132872.11	0.0
ENSG00000092009.10	0.0
ENSG00000243063.1	0.0
ENSG00000088356.5	0.0
ENSG00000165495.15	0.0
ENSG00000211650.2	0.0
ENSG00000176399.3	0.0
ENSG00000184828.9	0.0
ENSG00000122034.12	0.0
ENSG00000174992.7	0.0
ENSG00000261236.5	0.0
ENSG00000135709.12	0.0
ENSG00000082397.15	0.0
ENSG00000234807.5	0.0
ENSG00000040731.10	0.0
ENSG00000164176.12	0.0
ENSG00000188641.12	0.0
ENSG00000184601.10	0.0
ENSG00000188828.11	0.0
ENSG00000113580.14	0.0
ENSG00000140459.17	0.0
ENSG00000100448.3	0.0
ENSG00000186184.15	0.0
ENSG00000146013.10	0.0
ENSG00000205683.11	0.0
ENSG00000178965.13	0.0
ENSG00000198771.10	0.0
ENSG00000171714.10	0.0
ENSG00000078328.19	0.0
ENSG00000228307.1	0.0
ENSG00000165462.5	0.0
ENSG00000231221.1	0.0
ENSG00000256298.1	0.0
ENSG00000169252.5	0.0
ENSG00000138722.9	0.0
ENSG00000130055.13	0.0
ENSG00000173237.4	0.0
ENSG00000260476.1	0.0
ENSG00000235288.3	0.0
ENSG00000105605.7	0.0
ENSG00000186675.6	0.0
ENSG00000198721.12	0.0
ENSG00000101146.12	0.0
ENSG00000120708.16	0.0
ENSG00000092421.16	0.0
ENSG00000135220.10	0.0
ENSG00000135406.13	0.0
ENSG00000064652.10	0.0
ENSG00000188816.3	0.0
ENSG00000189292.15	0.0
ENSG00000165702.12	0.0
ENSG00000175161.13	0.0
ENSG00000128610.11	0.0
ENSG00000156284.5	0.0
ENSG00000171189.16	0.0
ENSG00000048052.21	0.0
ENSG00000211890.3	0.0
ENSG00000229274.1	0.0
ENSG00000113327.14	0.0
ENSG00000167701.13	0.0
ENSG00000263400.6	0.0
ENSG00000179520.10	0.0
ENSG00000165496.4	0.0
ENSG00000265246.1	0.0
ENSG00000135218.17	0.0
ENSG00000265369.3	0.0
ENSG00000204065.2	0.0
ENSG00000050030.13	0.0
ENSG00000066468.20	0.0
ENSG00000163586.9	0.0
ENSG00000162398.11	0.0
ENSG00000148680.15	0.0
ENSG00000255085.8	0.0
ENSG00000089199.9	0.0
ENSG00000249162.1	0.0
ENSG00000078596.10	0.0
ENSG00000104059.4	0.0
ENSG00000228566.1	0.0
ENSG00000072041.16	0.0
ENSG00000212993.4	0.0
ENSG00000166816.13	0.0
ENSG00000205038.11	0.0
ENSG00000243832.1	0.0
ENSG00000127951.5	0.0
ENSG00000073737.16	0.0
ENSG00000135916.15	0.0
ENSG00000105609.16	0.0
ENSG00000197565.15	0.0
ENSG00000264016.2	0.0
ENSG00000263961.6	0.0
ENSG00000268505.1	0.0
ENSG00000144339.11	0.0
ENSG00000142875.19	0.0
ENSG00000113805.8	0.0
ENSG00000141668.9	0.0
ENSG00000110975.8	0.0
ENSG00000225194.2	0.0
ENSG00000152954.11	0.0
ENSG00000101391.20	0.0
ENSG00000229676.2	0.0
ENSG00000114166.7	0.0
ENSG00000169313.9	0.0
ENSG00000108405.3	0.0
ENSG00000159307.18	0.0
ENSG00000164756.12	0.0
ENSG00000153993.13	0.0
ENSG00000144619.14	0.0
ENSG00000228495.1	0.0
ENSG00000106809.10	0.0
ENSG00000169224.12	0.0
ENSG00000102010.14	0.0
ENSG00000240505.8	0.0
ENSG00000148483.8	0.0
ENSG00000162992.3	0.0
ENSG00000205221.12	0.0
ENSG00000128040.10	0.0
ENSG00000211652.2	0.0
ENSG00000133169.5	0.0
ENSG00000162761.14	0.0
ENSG00000173198.5	0.0
ENSG00000116748.19	0.0
ENSG00000174450.11	0.0
ENSG00000125675.17	0.0
ENSG00000250479.8	0.0
ENSG00000104237.6	0.0
ENSG00000158828.5	0.0
ENSG00000112378.11	0.0
ENSG00000145384.3	0.0
ENSG00000122585.7	0.0
ENSG00000211938.2	0.0
ENSG00000242366.3	0.0
ENSG00000116176.6	0.0
ENSG00000198488.10	0.0
ENSG00000147955.16	0.0
ENSG00000184434.7	0.0
ENSG00000005249.12	0.0
ENSG00000112175.7	0.0
ENSG00000151632.16	0.0
ENSG00000235863.3	0.0
ENSG00000255986.6	0.0
ENSG00000179914.4	0.0
ENSG00000198049.6	0.0
ENSG00000187699.10	0.0
ENSG00000170091.10	0.0
ENSG00000188013.6	0.0
ENSG00000276855.1	0.0
ENSG00000113396.12	0.0
ENSG00000118526.6	0.0
ENSG00000104888.9	0.0
ENSG00000267257.1	0.0
ENSG00000109132.6	0.0
ENSG00000231172.2	0.0
ENSG00000243064.8	0.0
ENSG00000169347.16	0.0
ENSG00000197992.6	0.0
ENSG00000152092.15	0.0
ENSG00000166206.13	0.0
ENSG00000169218.13	0.0
ENSG00000242515.5	0.0
ENSG00000168913.6	0.0
ENSG00000137727.12	0.0
ENSG00000168824.14	0.0
ENSG00000183454.13	0.0
