gene_id	rf_importance
ENSG00000154262.12	2.1619798991605202e-05
ENSG00000280038.1	2.161443069485313e-05
ENSG00000070748.17	2.161344582389203e-05
ENSG00000198838.11	2.1613225646031433e-05
ENSG00000244945.1	2.1601723418210002e-05
ENSG00000243696.4	2.1591244183602843e-05
ENSG00000259683.1	2.159069806686768e-05
ENSG00000143171.12	2.1587121942611297e-05
ENSG00000143536.7	2.158635484370156e-05
ENSG00000140488.14	2.158359809834013e-05
ENSG00000183798.4	2.1580324926410475e-05
ENSG00000187922.13	2.1580214839934945e-05
ENSG00000203782.5	2.1579579446504465e-05
ENSG00000268297.1	2.1579070724225475e-05
ENSG00000111846.15	2.1578837230200982e-05
ENSG00000277135.1	2.1574211339264398e-05
ENSG00000196616.12	2.157156447474398e-05
ENSG00000130283.8	2.1570565815431565e-05
ENSG00000105737.9	2.157056581541981e-05
ENSG00000108244.16	2.1570332413420966e-05
ENSG00000124440.15	2.1569870554398395e-05
ENSG00000120057.4	2.1569378964934787e-05
ENSG00000065328.16	2.077764234272837e-05
ENSG00000228168.1	4.674507403689715e-17
ENSG00000174576.8	4.004875557444924e-17
ENSG00000198535.5	3.8211752572284725e-17
ENSG00000167513.8	3.1826393372587434e-17
ENSG00000164309.14	2.814254017758207e-17
ENSG00000130513.6	2.5939934936517644e-17
ENSG00000142661.18	2.5310461938385367e-17
ENSG00000250067.11	2.384500801401177e-17
ENSG00000248578.1	2.3055709717867353e-17
ENSG00000163239.12	2.145482686059884e-17
ENSG00000197616.11	2.0338810338821555e-17
ENSG00000122367.19	1.9179439929983064e-17
ENSG00000154080.12	1.914645547891304e-17
ENSG00000260729.1	1.7240902874826703e-17
ENSG00000145075.11	1.7161355898414004e-17
ENSG00000174371.16	1.6857738693631998e-17
ENSG00000177990.11	1.5509065197782812e-17
ENSG00000188064.9	1.533711583084281e-17
ENSG00000215093.3	1.5208051909890496e-17
ENSG00000227487.3	1.444629470744132e-17
ENSG00000120729.9	1.403092474991514e-17
ENSG00000181418.7	1.3974626824515085e-17
ENSG00000275585.1	1.392333855203003e-17
ENSG00000236090.2	1.3523228220377712e-17
ENSG00000133800.8	1.2797616022111607e-17
ENSG00000166405.14	1.1724256392149837e-17
ENSG00000185480.11	1.0397014142762434e-17
ENSG00000033122.18	9.956808148498306e-18
ENSG00000187166.1	3.1054884862249606e-18
ENSG00000171303.6	2.7086427541857367e-18
ENSG00000101441.4	2.4118417153214452e-18
ENSG00000273045.5	2.1890145895240623e-18
ENSG00000165376.10	2.1804948781711508e-18
ENSG00000186715.10	2.056780925370747e-18
ENSG00000214575.9	1.9343980490862663e-18
ENSG00000167916.4	1.7721293238761735e-18
ENSG00000227954.6	1.6650719043229203e-18
ENSG00000218358.2	1.6648842842691324e-18
ENSG00000236768.1	1.6135491242844489e-18
ENSG00000236333.3	1.6009158740704041e-18
ENSG00000116194.12	1.5372518628968695e-18
ENSG00000173894.10	1.5372518628968691e-18
ENSG00000166831.8	1.5341820919620178e-18
ENSG00000278309.1	1.5281069067541747e-18
ENSG00000196263.7	1.521262545016189e-18
ENSG00000101605.12	1.4272296266548e-18
ENSG00000075275.16	1.4261835056095457e-18
ENSG00000151892.14	1.1538739091111877e-18
ENSG00000273132.1	1.121484620916923e-18
ENSG00000163873.9	1.1176683966731062e-18
ENSG00000173557.14	1.10996045709864e-18
ENSG00000280323.1	1.0906901939947896e-18
ENSG00000229133.1	1.089074292668771e-18
ENSG00000198826.10	1.0418741078104487e-18
ENSG00000213539.4	1.034633265721993e-18
ENSG00000143127.12	1.026381556021446e-18
ENSG00000173175.14	9.720026846717779e-19
ENSG00000277737.2	9.713951026874398e-19
ENSG00000149294.16	9.712200303421023e-19
ENSG00000259485.1	8.327705502698129e-19
ENSG00000280302.1	6.959635162859078e-19
ENSG00000260328.1	6.9570336738539625e-19
ENSG00000157152.16	6.952267559639881e-19
ENSG00000157193.14	6.950186859627876e-19
ENSG00000234513.1	6.948197361454019e-19
ENSG00000225558.1	6.937252856866502e-19
ENSG00000138778.11	6.937252117281325e-19
ENSG00000180422.3	6.93701785112134e-19
ENSG00000184451.5	5.551115123125756e-19
ENSG00000233532.5	5.549551939511664e-19
ENSG00000169429.10	4.179123641583993e-19
ENSG00000139200.13	4.174220204312328e-19
ENSG00000253929.1	4.164463345189097e-19
ENSG00000166402.8	4.1644615683828113e-19
ENSG00000275830.1	4.1638520535226333e-19
ENSG00000068976.13	4.1629143968348286e-19
ENSG00000081059.19	4.1629140163738383e-19
ENSG00000269936.3	4.1625861916519997e-19
ENSG00000040731.10	4.162210964227744e-19
ENSG00000158458.19	4.162163954633748e-19
ENSG00000251307.1	2.7773117059228573e-19
ENSG00000228071.4	2.775276010915891e-19
ENSG00000220875.1	2.774807140448533e-19
ENSG00000172005.10	0.0
ENSG00000165553.4	0.0
ENSG00000268532.1	0.0
ENSG00000259905.5	0.0
ENSG00000136943.10	0.0
ENSG00000187758.7	0.0
ENSG00000277288.3	0.0
ENSG00000139910.19	0.0
ENSG00000166573.5	0.0
ENSG00000253616.5	0.0
ENSG00000233639.5	0.0
ENSG00000111245.14	0.0
ENSG00000125851.9	0.0
ENSG00000174407.11	0.0
ENSG00000261959.1	0.0
ENSG00000247381.2	0.0
ENSG00000274893.1	0.0
ENSG00000131153.8	0.0
ENSG00000167755.13	0.0
ENSG00000205667.2	0.0
ENSG00000034971.14	0.0
ENSG00000228705.1	0.0
ENSG00000188778.4	0.0
ENSG00000235688.2	0.0
ENSG00000010282.14	0.0
ENSG00000214961.2	0.0
ENSG00000225680.1	0.0
ENSG00000118432.12	0.0
ENSG00000267361.1	0.0
ENSG00000164400.5	0.0
ENSG00000206069.5	0.0
ENSG00000158445.7	0.0
ENSG00000206075.13	0.0
ENSG00000196584.2	0.0
ENSG00000254560.5	0.0
ENSG00000268104.2	0.0
ENSG00000180999.10	0.0
ENSG00000115008.5	0.0
ENSG00000109061.9	0.0
ENSG00000224958.5	0.0
ENSG00000131746.12	0.0
ENSG00000254166.1	0.0
ENSG00000155918.7	0.0
ENSG00000249669.7	0.0
ENSG00000175065.11	0.0
ENSG00000159433.11	0.0
ENSG00000274956.2	0.0
ENSG00000113946.3	0.0
ENSG00000237949.1	0.0
ENSG00000112077.15	0.0
ENSG00000077009.13	0.0
ENSG00000236347.1	0.0
ENSG00000253230.6	0.0
ENSG00000183010.16	0.0
ENSG00000111249.13	0.0
ENSG00000256713.7	0.0
ENSG00000213235.3	0.0
ENSG00000101255.10	0.0
ENSG00000234042.1	0.0
ENSG00000156885.5	0.0
ENSG00000135069.13	0.0
ENSG00000279115.1	0.0
ENSG00000137745.11	0.0
ENSG00000273372.1	0.0
ENSG00000269124.1	0.0
ENSG00000110975.8	0.0
ENSG00000175785.12	0.0
ENSG00000259462.2	0.0
ENSG00000227078.1	0.0
ENSG00000182263.13	0.0
ENSG00000220157.4	0.0
ENSG00000143520.6	0.0
ENSG00000248174.5	0.0
ENSG00000161649.12	0.0
ENSG00000181577.15	0.0
ENSG00000234602.7	0.0
ENSG00000235493.1	0.0
ENSG00000256508.2	0.0
ENSG00000229859.8	0.0
ENSG00000261672.1	0.0
ENSG00000186487.17	0.0
ENSG00000146410.11	0.0
ENSG00000241684.5	0.0
ENSG00000158055.15	0.0
ENSG00000146670.9	0.0
ENSG00000214039.8	0.0
ENSG00000168530.15	0.0
ENSG00000130226.16	0.0
ENSG00000164045.11	0.0
ENSG00000180383.3	0.0
ENSG00000100526.19	0.0
ENSG00000147724.11	0.0
ENSG00000058085.14	0.0
ENSG00000143632.14	0.0
ENSG00000233542.1	0.0
ENSG00000151012.13	0.0
ENSG00000135502.16	0.0
ENSG00000185985.8	0.0
ENSG00000261606.5	0.0
ENSG00000168477.17	0.0
ENSG00000147536.11	0.0
ENSG00000171241.8	0.0
ENSG00000166091.19	0.0
ENSG00000121211.7	0.0
ENSG00000259660.2	0.0
ENSG00000229019.1	0.0
ENSG00000178773.14	0.0
ENSG00000135063.17	0.0
ENSG00000162706.12	0.0
ENSG00000144218.18	0.0
ENSG00000166451.13	0.0
ENSG00000100505.13	0.0
ENSG00000077080.9	0.0
ENSG00000231672.6	0.0
ENSG00000262768.2	0.0
ENSG00000163092.19	0.0
ENSG00000232679.1	0.0
ENSG00000279302.1	0.0
ENSG00000186642.15	0.0
ENSG00000104371.4	0.0
ENSG00000251026.1	0.0
ENSG00000270460.1	0.0
ENSG00000154478.3	0.0
ENSG00000273604.1	0.0
ENSG00000186439.12	0.0
ENSG00000152527.13	0.0
ENSG00000009694.13	0.0
ENSG00000164109.13	0.0
ENSG00000013293.5	0.0
ENSG00000204876.4	0.0
ENSG00000187140.5	0.0
ENSG00000015592.16	0.0
ENSG00000104888.9	0.0
ENSG00000121152.9	0.0
ENSG00000163734.4	0.0
ENSG00000122778.9	0.0
ENSG00000241359.1	0.0
ENSG00000237125.8	0.0
ENSG00000120907.17	0.0
ENSG00000273771.1	0.0
ENSG00000134057.14	0.0
ENSG00000230393.1	0.0
ENSG00000242686.4	0.0
ENSG00000144230.16	0.0
ENSG00000180660.7	0.0
ENSG00000172995.16	0.0
ENSG00000050030.13	0.0
ENSG00000078900.14	0.0
ENSG00000279806.1	0.0
ENSG00000261616.1	0.0
ENSG00000230734.1	0.0
ENSG00000102384.13	0.0
ENSG00000172399.5	0.0
ENSG00000115665.8	0.0
ENSG00000248587.6	0.0
ENSG00000204071.9	0.0
ENSG00000078549.14	0.0
